OBJECTID,image_risk_score
2892,0.3170027100271003
2894,
2900,0.41109918699187004
2905,0.2568888888888889
2911,0.2915317073170732
2912,0.5799696476964771
2913,0.30299837398373985
2914,0.3216607046070461
2915,0.2225658536585366
2916,0.2817582655826559
2920,0.3604205962059621
2921,0.05422222222222223
2923,0.47830785907859086
2924,0.4088899728997291
2931,0.3276325203252033
2934,0.20404552845528456
2935,0.2940487804878049
2943,0.48783523035230353
2952,0.29475230352303516
2953,0.40042926829268305
2954,0.41411382113821144
2958,0.274530081300813
2968,0.47895934959349595
2969,0.09012140921409213
2972,0.1431111111111111
2973,0.4415436314363145
2980,0.3730634146341464
2985,0.42655501355013553
2987,0.5485626016260163
2991,0.28923252032520325
2995,0.34025474254742555
2997,0.26205311653116536
3000,0.25890948509485096
3003,0.2682590785907859
3006,0.2581539295392954
3007,0.22934959349593495
3009,0.23862655826558263
3010,0.1955523035230352
3020,0.11157181571815719
3021,0.42900704607046075
3022,0.2315718157181572
3028,0.5128336043360435
3029,0.3670915989159892
3032,0.04488888888888888
3033,0.6819013550135502
3036,0.007127371273712737
3038,0.3802915989159892
3043,0.04844444444444444
3047,0.5385712737127372
3050,0.44945582655826566
3052,0.5066959349593497
3054,0.10037615176151762
3055,0.4129257452574526
3058,0.4992542005420054
3061,
3062,0.383648780487805
3063,0.34562059620596214
3064,0.43139512195121965
3066,0.2590753387533875
3069,0.25963252032520323
3070,0.06065474254742547
3071,0.31917615176151765
3077,0.08197181571815719
3079,0.4993701897018971
3080,0.31613766937669385
3083,0.4787739837398374
3087,0.42757723577235773
3090,0.28155989159891603
3094,0.04668292682926829
3095,0.3502146341463415
3096,0.38988401084010843
3097,0.5657268292682927
3099,0.42817886178861797
3118,0.13400433604336046
3127,0.056444444444444436
3141,0.3612899728997291
3143,0.25627533875338754
3152,0.5237636856368564
3154,0.43815501355013553
3164,0.4705224932249323
3167,0.20088888888888887
3168,0.46936260162601634
3169,0.30763685636856375
3171,0.4485669376693767
3172,0.0976769647696477
3175,0.32762926829268296
3176,0.4482764227642277
3178,0.23928888888888888
3187,0.283039566395664
3193,0.2280162601626016
3195,
3196,0.08
3201,0.21601626016260161
3203,0.060771815718157186
3204,0.17667100271002711
3206,0.19866666666666663
3211,0.43149159891598926
3212,0.038682926829268285
3214,0.1053658536585366
3216,0.4282710027100272
3220,0.48891382113821147
3221,0.036
3222,0.5726319783197833
3223,0.4700368563685638
3224,0.18268292682926832
3225,0.4635696476964769
3233,0.19777777777777775
3234,0.08444444444444445
3237,0.6331046070460705
3239,0.31713170731707324
3241,0.12733766937669377
3243,0.37033604336043363
3246,0.24317615176151766
3251,0.14044444444444446
3252,0.5320672086720867
3264,0.15207696476964772
3268,0.24947533875338754
3269,0.13742655826558267
3272,0.41013441734417355
3281,0.31563252032520334
3283,0.5019620596205961
3284,0.5077940379403795
3290,0.18063848238482386
3291,0.4517257452574526
3302,0.5132498644986451
3307,0.6539046070460705
